id_alerta,gid,classname,view_date,publish_month,sensor,satellite,municipality,mun_geocod,uf,lat,lon,area_ha,areauckm,dentro_area_protegida,uc,score_riesgo,Nivel_Riesgo_Amenaza,municipio_norm,num_incendios_7d_previo,frp_total_7d_previo,precipitacion_promedio_7d_previo,dias_sin_lluvia_promedio_7d_previo,riesgo_fuego_promedio_7d_previo,pm10_reanalise_7d_previo,pm2_5_reanalise_7d_previo,o3_reanalise_7d_previo,no2_reanalise_7d_previo,co_reanalise_7d_previo,so2_reanalise_7d_previo,T2M_7d_previo,RH2M_7d_previo,WS2M_7d_previo
17309,9434_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Terra Santa,1507979,PA,-2.059598501417947,-56.59603491109788,10.15,0.0,0,,3,Moderado,TERRA SANTA,3.0,111.5,0.0,2.6666666666666665,0.5066666666666667,37.41,26.91142857142857,31.672857142857143,1.5442857142857145,0.2542857142857143,0.4657142857142857,31.724285714285713,62.49,1.2385714285714287
28399,9327_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Vilhena,1100304,RO,-11.628338368181552,-60.40888916304728,14.71,0.0,0,,2,Bajo,VILHENA,8.0,159.70000000000002,7.6,3.611111111111111,0.3899999999999999,57.15857142857142,41.20285714285715,27.221428571428568,2.3514285714285714,0.4557142857142857,0.8728571428571429,32.652857142857144,41.50571428571429,0.055714285714285716
6254,9394_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Aripuana,5101407,MT,-9.862137191034629,-60.30491306191223,8.77,0.0,0,,1,Bajo,ARIPUANA,60.0,1711.6,4.285164362519201,0.5706605222734255,0.2211781874039939,46.0985714285714,33.18714285714286,23.398571428571437,1.9928571428571429,0.39,0.5585714285714286,33.20285714285714,42.15428571428572,0.03142857142857144
24812,9491_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,obidos,1505106,PA,-1.7702339582705118,-55.52883170781418,6.72,0.0,0,,3,Moderado,OBIDOS,60.0,3418.8,1.289491075514874,2.6573913043478266,0.5593726926010679,26.43142857142857,18.90571428571429,33.12285714285714,1.1485714285714288,0.2171428571428571,0.3785714285714286,31.117142857142856,60.75142857142857,0.2814285714285715
48622,9306_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Pimenta Bueno,1100189,RO,-11.986977521697492,-60.46031560587932,8.21,0.0,0,,3,Moderado,PIMENTA BUENO,16.0,3338.3,1.4185185185185183,3.444444444444444,0.2888888888888889,51.38142857142857,37.02,29.28428571428572,2.447142857142857,0.4171428571428571,0.8585714285714285,32.652857142857144,41.50571428571429,0.055714285714285716
17394,9351_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Jacareacanga,1503754,PA,-6.657665244728234,-58.44309762101916,11.33,0.0,0,,4,Moderado,JACAREACANGA,7.0,196.0,3.013125,0.75,0.108125,32.684285714285714,23.398571428571437,21.874285714285715,0.4142857142857142,0.2714285714285714,0.1257142857142857,31.15142857142857,61.01857142857143,0.09857142857142857
46721,9526_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Alenquer,1500404,PA,-1.538005469993714,-54.82190065412713,9.75,0.0,0,,3,Moderado,ALENQUER,21.0,829.2,2.6625694444444443,0.9583333333333324,0.1321527777777777,28.548571428571428,20.42428571428571,34.16428571428571,1.4342857142857144,0.2185714285714286,0.4257142857142857,31.259999999999998,59.261428571428574,1.1442857142857144
25705,58725_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Parintins,1303403,AM,-2.626794151424805,-56.54617130749527,6.79,0.0,0,,3,Moderado,PARINTINS,18.0,845.3000000000001,4.710625,3.125,0.3644642857142857,50.502857142857145,36.42857142857143,32.51571428571429,2.16,0.2928571428571428,0.6214285714285713,32.30142857142857,59.25571428571429,0.7000000000000001
37181,9633_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Almeirim,1500503,PA,-1.1279224768810114,-53.63617899653311,6.29,0.0,0,,3,Moderado,ALMEIRIM,9.0,335.8,0.0,2.466666666666667,0.45,18.697142857142858,13.02,37.96571428571429,0.4485714285714287,0.1528571428571428,0.1914285714285714,29.821428571428573,62.64857142857143,0.03
12853,9648_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Prainha,1506005,PA,-2.2098824879634105,-53.6689564459236,10.46,0.0,0,,4,Moderado,PRAINHA,10.0,274.4000000000001,0.8833333333333333,3.733333333333333,0.3944444444444444,22.99,16.275714285714283,35.80571428571428,0.954285714285714,0.18,0.2928571428571428,30.858571428571427,65.79571428571428,1.2714285714285716
36533,9395_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Aripuana,5101407,MT,-9.904066119085403,-60.29114157661512,10.22,0.0,0,,1,Bajo,ARIPUANA,60.0,1711.6,4.285164362519201,0.5706605222734255,0.2211781874039939,46.0985714285714,33.18714285714286,23.398571428571437,1.9928571428571429,0.39,0.5585714285714286,33.20285714285714,42.15428571428572,0.03142857142857144
10307,58609_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Juina,5105150,MT,-11.400146679475393,-59.20333391535887,6.329999999999999,0.0,0,,3,Moderado,JUINA,4.0,736.0,1.59,0.0,0.3949999999999999,36.245714285714286,26.07285714285714,25.33857142857143,1.1114285714285714,0.3371428571428571,0.4128571428571428,31.93857142857143,42.78000000000001,0.05714285714285713
26855,9458_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Belterra,1501451,PA,-3.005599232760965,-54.91434830886815,7.340000000000001,0.0,0,,3,Moderado,BELTERRA,16.0,1510.1,5.96,2.125,0.2895833333333333,50.36571428571428,36.26,35.958571428571425,2.992857142857143,0.31,0.8485714285714285,31.90142857142857,59.18571428571429,0.5599999999999999
6984,9550_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Alenquer,1500404,PA,-1.5169462630834645,-54.81954392090253,45.69,0.0,0,,3,Moderado,ALENQUER,21.0,829.2,2.6625694444444443,0.9583333333333324,0.1321527777777777,28.548571428571428,20.42428571428571,34.16428571428571,1.4342857142857144,0.2185714285714286,0.4257142857142857,31.259999999999998,59.261428571428574,1.1442857142857144
31587,9662_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Sao Jose do Rio Claro,5107305,MT,-13.25676580968895,-56.77315560820709,22.2,0.0,0,,3,Moderado,SAO JOSE DO RIO CLARO,13.0,624.3000000000001,0.0,2.5,0.8983333333333334,54.69857142857143,39.37999999999999,32.035714285714285,2.801428571428571,0.4357142857142858,0.9142857142857144,32.347142857142856,40.284285714285716,0.20285714285714285
31992,9318_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Aripuana,5101407,MT,-9.403147107922154,-60.50292755498971,8.6,0.0,0,,3,Moderado,ARIPUANA,60.0,1711.6,4.285164362519201,0.5706605222734255,0.2211781874039939,46.0985714285714,33.18714285714286,23.398571428571437,1.9928571428571429,0.39,0.5585714285714286,33.20285714285714,42.15428571428572,0.03142857142857144
23451,58917_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,obidos,1505106,PA,-1.8523221522011024,-55.43431759407816,9.13,0.0,0,,3,Moderado,OBIDOS,60.0,3418.8,1.289491075514874,2.6573913043478266,0.5593726926010679,26.43142857142857,18.90571428571429,33.12285714285714,1.1485714285714288,0.2171428571428571,0.3785714285714286,31.117142857142856,60.75142857142857,0.2814285714285715
44813,58506_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Rondolandia,5107578,MT,-10.373569666422668,-61.25555811146564,7.960000000000001,0.0,0,,3,Moderado,RONDOLANDIA,44.0,2480.0,1.5811916786916786,1.9123977873977875,0.4327910052910053,43.11142857142857,31.02142857142857,27.71142857142857,2.114285714285714,0.3671428571428571,0.6399999999999999,33.815714285714286,39.575714285714284,0.044285714285714296
27007,9549_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Monte Alegre,1504802,PA,-1.867351399289893,-54.431042693147575,9.97,0.0,0,,3,Moderado,MONTE ALEGRE,25.0,4153.5,0.0,3.558823529411764,0.5816764705882354,26.922857142857143,19.195714285714285,35.12714285714286,1.3185714285714285,0.2014285714285714,0.3842857142857143,30.302857142857142,60.67142857142857,1.0942857142857143
24333,9337_hist,DEGRADACAO,2023-09-28,2023-09-01,AWFI,CBERS-4,Aripuana,5101407,MT,-10.458312352711992,-60.45169910150998,19.22,0.0,0,,3,Moderado,ARIPUANA,60.0,1711.6,4.285164362519201,0.5706605222734255,0.2211781874039939,46.0985714285714,33.18714285714286,23.398571428571437,1.9928571428571429,0.39,0.5585714285714286,33.20285714285714,42.15428571428572,0.03142857142857144
14686,9326_hist,DEGRADACAO,2023-09-28,2023-09-01,AWFI,CBERS-4,Vilhena,1100304,RO,-11.565740259244372,-60.31938969396682,86.4,0.0,0,,5,Alto,VILHENA,8.0,159.70000000000002,7.6,3.611111111111111,0.3899999999999999,57.15857142857142,41.20285714285715,27.221428571428568,2.3514285714285714,0.4557142857142857,0.8728571428571429,32.652857142857144,41.50571428571429,0.055714285714285716
7473,59041_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Comodoro,5103304,MT,-13.996698883166191,-60.31302448168924,8.63,0.0,0,,3,Moderado,COMODORO,5.0,88.60000000000001,3.138333333333335,2.0,0.4166666666666667,31.000000000000007,22.28857142857143,24.60428571428572,0.8814285714285717,0.3257142857142857,0.2842857142857143,32.01,38.471428571428575,0.058571428571428566
13946,9347_hist,DEGRADACAO,2023-09-28,2023-09-01,AWFI,CBERS-4,Nova Bandeirantes,5106158,MT,-9.177270590646318,-58.61449650870562,158.25,0.0,0,,5,Alto,NOVA BANDEIRANTES,24.0,927.1999999999964,2.410158730158732,2.321428571428571,0.4544841269841269,52.02,37.457142857142856,26.775714285714287,2.647142857142857,0.4157142857142856,0.7685714285714286,30.93142857142857,58.987142857142864,0.09999999999999999
28151,9476_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Alenquer,1500404,PA,-1.549582256691198,-54.803540587505125,12.87,0.0,0,,2,Bajo,ALENQUER,21.0,829.2,2.6625694444444443,0.9583333333333324,0.1321527777777777,28.548571428571428,20.42428571428571,34.16428571428571,1.4342857142857144,0.2185714285714286,0.4257142857142857,31.259999999999998,59.261428571428574,1.1442857142857144
24170,9544_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Almeirim,1500503,PA,-1.4508590208259482,-53.40091359434326,11.82,0.0,0,,4,Moderado,ALMEIRIM,9.0,335.8,0.0,2.466666666666667,0.45,18.697142857142858,13.02,37.96571428571429,0.4485714285714287,0.1528571428571428,0.1914285714285714,29.821428571428573,62.64857142857143,0.03
26378,9362_hist,DEGRADACAO,2023-09-28,2023-09-01,AWFI,CBERS-4,Juina,5105150,MT,-10.81410443181192,-59.08321486751549,50.05,0.0,0,,5,Alto,JUINA,4.0,736.0,1.59,0.0,0.3949999999999999,36.245714285714286,26.07285714285714,25.33857142857143,1.1114285714285714,0.3371428571428571,0.4128571428571428,31.93857142857143,42.78000000000001,0.05714285714285713
12574,58516_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Novo Aripuana,1303304,AM,-8.64853491500748,-60.52572399893175,6.81,0.0,0,,3,Moderado,NOVO ARIPUANA,45.0,1050.300000000002,2.053111111111112,1.722222222222222,0.2025555555555555,38.41,27.548571428571424,23.352857142857143,0.5228571428571426,0.2857142857142857,0.2814285714285715,30.615714285714287,65.8442857142857,0.08142857142857142
26640,9655_hist,DEGRADACAO,2023-09-28,2023-09-01,AWFI,CBERS-4,Comodoro,5103304,MT,-13.972338700977534,-59.878730776331686,7.95,0.0,0,,2,Bajo,COMODORO,5.0,88.60000000000001,3.138333333333335,2.0,0.4166666666666667,31.000000000000007,22.28857142857143,24.60428571428572,0.8814285714285717,0.3257142857142857,0.2842857142857143,32.01,38.471428571428575,0.058571428571428566
4925,58916_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Curua,1502855,PA,-1.639262174341536,-55.15104190747075,30.64,0.0,0,,5,Alto,CURUA,2.0,50.60000000000003,5.195,2.5,0.47,27.82428571428571,19.912857142857145,33.817142857142855,1.35,0.2185714285714285,0.4142857142857142,31.259999999999998,59.261428571428574,1.1442857142857144
20047,9368_hist,DEGRADACAO,2023-09-28,2023-09-01,AWFI,CBERS-4,Aripuana,5101407,MT,-10.473957522346128,-60.349962364343,146.22,0.0,0,,5,Alto,ARIPUANA,60.0,1711.6,4.285164362519201,0.5706605222734255,0.2211781874039939,46.0985714285714,33.18714285714286,23.398571428571437,1.9928571428571429,0.39,0.5585714285714286,33.20285714285714,42.15428571428572,0.03142857142857144
17524,9294_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Rondolandia,5107578,MT,-10.37000096235258,-61.26189541735904,7.02,0.0,0,,3,Moderado,RONDOLANDIA,44.0,2480.0,1.5811916786916786,1.9123977873977875,0.4327910052910053,43.11142857142857,31.02142857142857,27.71142857142857,2.114285714285714,0.3671428571428571,0.6399999999999999,33.815714285714286,39.575714285714284,0.044285714285714296
22421,96237_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Santarem,1506807,PA,-2.777486055424922,-55.67467370508032,15.35,0.1535,1,RESERVA EXTRATIVISTA TAPAJÓS-ARAPIUNS,6,Crítico,SANTAREM,46.0,2937.9,1.696875000000002,3.183333333333333,0.2653958333333333,43.92,31.57428571428571,35.84,2.551428571428571,0.2757142857142857,0.7342857142857143,31.45714285714286,58.69428571428572,0.11285714285714286
19197,9463_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Oriximina,1505304,PA,-1.5028478415992148,-55.921446709633805,13.2,0.0,0,,4,Moderado,ORIXIMINA,29.0,1353.7,4.313712121212121,1.6439393939393938,0.1706666666666666,22.51,16.06714285714286,32.06142857142857,0.7871428571428571,0.2071428571428571,0.2914285714285714,31.482857142857142,61.72571428571428,0.6985714285714285
37164,58988_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,obidos,1505106,PA,-1.198027813170606,-55.91441834922975,15.25,0.0,0,,4,Moderado,OBIDOS,60.0,3418.8,1.289491075514874,2.6573913043478266,0.5593726926010679,26.43142857142857,18.90571428571429,33.12285714285714,1.1485714285714288,0.2171428571428571,0.3785714285714286,31.117142857142856,60.75142857142857,0.2814285714285715
43703,58519_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Espigao D'oeste,1100098,RO,-11.444111297472714,-60.8539978452262,10.46,0.0,0,,4,Moderado,ESPIGAO D'OESTE,0.0,0.0,,,,46.11714285714287,33.21142857142858,28.19857142857143,1.9028571428571428,0.3928571428571428,0.7199999999999999,32.62571428571429,42.71857142857142,0.04142857142857143
43889,58915_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,obidos,1505106,PA,-1.8826270099146305,-55.32620924464737,9.14,0.0,0,,3,Moderado,OBIDOS,60.0,3418.8,1.289491075514874,2.6573913043478266,0.5593726926010679,26.43142857142857,18.90571428571429,33.12285714285714,1.1485714285714288,0.2171428571428571,0.3785714285714286,31.117142857142856,60.75142857142857,0.2814285714285715
17687,9350_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Colniza,5103254,MT,-9.81455480978174,-59.104127784219294,6.550000000000001,0.0,0,,3,Moderado,COLNIZA,87.0,3637.4,2.486419047619048,0.7864285714285713,0.1621976190476191,37.45142857142855,26.928571428571427,23.06,1.3185714285714287,0.3385714285714286,0.37,32.96857142857143,47.61714285714286,0.025714285714285714
4075,9333_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Colniza,5103254,MT,-9.221796639215146,-59.56345900039725,7.95,0.0,0,,3,Moderado,COLNIZA,87.0,3637.4,2.486419047619048,0.7864285714285713,0.1621976190476191,37.45142857142855,26.928571428571427,23.06,1.3185714285714287,0.3385714285714286,0.37,32.96857142857143,47.61714285714286,0.025714285714285714
9736,9470_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Belterra,1501451,PA,-2.5706943039606425,-54.92411784931967,0.01,0.0,0,,3,Moderado,BELTERRA,16.0,1510.1,5.96,2.125,0.2895833333333333,50.36571428571428,36.26,35.958571428571425,2.992857142857143,0.31,0.8485714285714285,31.90142857142857,59.18571428571429,0.5599999999999999
35494,58673_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Nova Ubirata,5106240,MT,-12.67330599045738,-54.699324151106055,36.43,0.0,0,,3,Moderado,NOVA UBIRATA,3.0,79.90000000000092,0.0,15.0,1.0,49.182857142857145,35.43571428571428,34.690000000000005,2.792857142857143,0.3757142857142858,0.6928571428571427,33.228571428571435,34.14857142857143,0.1142857142857143
21598,9373_hist,DEGRADACAO,2023-09-28,2023-09-01,AWFI,CBERS-4,Aripuana,5101407,MT,-10.469557442043596,-60.34741838995207,17.76,0.0,0,,3,Moderado,ARIPUANA,60.0,1711.6,4.285164362519201,0.5706605222734255,0.2211781874039939,46.0985714285714,33.18714285714286,23.398571428571437,1.9928571428571429,0.39,0.5585714285714286,33.20285714285714,42.15428571428572,0.03142857142857144
22765,9501_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Santarem,1506807,PA,-3.116120604801726,-54.19948295232924,26.07,0.0,0,,5,Alto,SANTAREM,46.0,2937.9,1.696875000000002,3.183333333333333,0.2653958333333333,43.92,31.57428571428571,35.84,2.551428571428571,0.2757142857142857,0.7342857142857143,31.45714285714286,58.69428571428572,0.11285714285714286
46424,9637_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Pimenteiras do Oeste,1101468,RO,-13.32258011635637,-61.90695555220938,92.55,0.0,0,,4,Moderado,PIMENTEIRAS DO OESTE,76.0,4160.099999999999,0.2914267676767683,4.203914141414141,0.7938362794612795,77.11,55.65571428571429,31.211428571428574,4.675714285714286,0.5514285714285714,1.35,34.417142857142856,36.42285714285715,0.17857142857142858
43516,9400_hist,CICATRIZ_DE_QUEIMADA,2023-09-28,2023-09-01,AWFI,CBERS-4,Itauba,5104559,MT,-11.340735429581487,-55.53762520110622,15.89,0.0,0,,2,Bajo,ITAUBA,4.0,141.1,0.0374999999999982,5.75,0.645,36.52285714285714,26.22714285714286,29.148571428571422,1.3971428571428572,0.3271428571428571,0.5371428571428571,33.019999999999996,35.62285714285714,0.14285714285714285
10744,58632_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Paranaita,5106299,MT,-9.40481996529576,-56.88785673548306,6.32,0.0,0,,3,Moderado,PARANAITA,5.0,233.6,11.13875,1.25,0.2975,42.27285714285714,30.40714285714285,26.945714285714285,1.8971428571428568,0.3685714285714286,0.6114285714285714,32.01285714285714,50.52428571428572,0.10285714285714286
6207,59061_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Almeirim,1500503,PA,-1.1248460307829555,-53.64162362004189,23.47,0.0,0,,5,Alto,ALMEIRIM,9.0,335.8,0.0,2.466666666666667,0.45,18.697142857142858,13.02,37.96571428571429,0.4485714285714287,0.1528571428571428,0.1914285714285714,29.821428571428573,62.64857142857143,0.03
31795,9630_hist,DESMATAMENTO_CR,2023-09-28,2023-09-01,AWFI,CBERS-4,Almeirim,1500503,PA,-1.1611795603419686,-53.52790543180048,17.41,0.0,0,,4,Moderado,ALMEIRIM,9.0,335.8,0.0,2.466666666666667,0.45,18.697142857142858,13.02,37.96571428571429,0.4485714285714287,0.1528571428571428,0.1914285714285714,29.821428571428573,62.64857142857143,0.03
